"animal_id","name","animal_type","pocet_odchodu"
"A754129","Paris","Cat",2
"A754722","*Loki","Dog",2
"A733376","Max","Dog",2
"A700549","Mishka","Dog",2
"A695884","Marcus","Dog",2
"A785815","Perla","Dog",2
"A794808","Zeppelin","Dog",2
"A735511","Ringo","Cat",2
"A718214","Chad","Dog",2
"A743546","Hudson","Dog",2
"A506775","Mya","Dog",2
"A782625","Misty","Dog",2
"A791264","Arlo","Cat",2
"A763270","*Cheer","Dog",2
"A694006","Claudia","Cat",2
"A726802","Baby","Dog",2
"A721729","Brucie","Dog",2
"A614482","Miss Oliver","Cat",2
"A681908",NULL,"Dog",2
"A669695","Lala","Dog",2
"A695270","Luna","Dog",2
"A762295","Bom Bon","Dog",2
"A743775","Jackie","Dog",2
"A752038","Danger","Dog",2
"A755732","Spooner","Dog",2
"A763325","Osito","Dog",2
"A671349","*Ladybug","Dog",2
"A702614","*Athena","Dog",2
"A753830","Domino","Cat",2
"A738327","Zelda","Dog",2
"A707461","Emma","Dog",2
"A776458","Lilly","Dog",2
"A737626","Zach Morris","Dog",2
"A735688","Shushu","Dog",2
"A818079","*Frankfort","Dog",2
"A667121","Rockstar","Dog",2
"A805133","Shady","Dog",2
"A713533","Queenie","Dog",2
"A650060","Casper","Dog",2
"A707253","Goowa","Dog",2
"A742741","Luna","Dog",2
"A736134","Pumpkin","Cat",2
"A679575","*Hooper","Dog",2
"A675402","Cookie","Dog",2
"A788990","Cash","Dog",2
"A679419","*Hoppin' Jon","Dog",2
"A734988","*Avalon","Dog",2
"A775831","Prince","Dog",2
"A675002","*Jess","Dog",2
"A665134","Cosita","Dog",2
"A669692","Tex","Dog",2
"A666003",NULL,"Dog",2
"A743115","Zeus","Dog",2
"A676409","Olive","Dog",2
"A776921","Lola","Dog",2
"A719113","*Dexter","Dog",2
"A671383","Cj","Cat",2
"A763328","Bear","Dog",2
"A775506","Mikey","Dog",2
"A737885","Sure","Dog",2
"A670228","Palomo","Dog",2
"A693267","Sassy","Dog",2
"A685018","*Frisky","Cat",2
"A764217","Lola","Dog",2
"A773876","*Barney","Dog",2
"A726606","Sammy","Dog",2
"A785863","Bailey","Dog",2
"A737672","Zeus","Dog",2
"A683705","Mousse","Cat",2
"A730001","Millie","Dog",2
"A670463","*Ricki","Cat",2
"A654560","Yogi","Dog",2
"A669453","Asher","Dog",2
"A711621","Lexi","Dog",2
"A703482","Holly","Dog",2
"A761930","Pebbles","Dog",2
"A733123","*Mochi","Dog",2
"A734935","Athena","Dog",2
"A680323",NULL,"Cat",2
"A735431","*Bellatrix","Cat",2
"A767308","Cisco","Dog",2
"A731802","Teddy","Dog",2
"A728659","Cashew","Cat",2
"A694493","*Fiona","Dog",2
"A717924","Oreo","Dog",2
"A690822","*Geronimo","Cat",2
"A793451","Gucci","Dog",2
"A676356","Lemon Drop","Dog",2
"A801399","*Simon","Dog",2
"A684959","Pandora","Dog",2
"A684253","Penelope","Dog",2
"A711598","Osita","Dog",2
"A737835","Lady","Dog",2
"A790197","Wednesday","Dog",2
"A795850","Kai","Cat",2
"A750255","*Bella","Dog",2
"A635698","*Taco","Cat",2
"A747676","Kali","Cat",2
"A743769","Cachi","Dog",2
"A715046","Sam","Dog",2
"A782605","Toyota","Dog",2
"A345209","Chula","Dog",2
"A657146","Katie","Dog",2
"A706356","Raider","Dog",2
"A803616","Whitney","Dog",2
"A350276","Mabel","Cat",2
"A778438","Ranger","Dog",2
"A727145","Drake","Dog",2
"A704421","Abel","Dog",2
"A765292","*Huxley","Dog",2
"A673459","Jack","Dog",2
"A747235","Sniper","Dog",2
"A697689","Reptar","Dog",2
"A799100","Oso","Dog",2
"A673390","Stella","Dog",2
"A683104","Sarah","Cat",2
"A778730","Ninja","Dog",2
"A814273","Blaze","Dog",2
"A684152","*Mick","Cat",2
"A625400","Chuy","Dog",2
"A811529","Chico","Dog",2
"A774737","*Hamilton","Dog",2
"A793618","Zeke","Dog",2
"A763603","*Cornelius","Dog",2
"A675215","Benjamin","Dog",2
"A793782","Milo","Cat",2
"A693537","Tux","Dog",2
"A640710","Lou","Dog",2
"A766888","Calvin","Dog",2
"A765182","Barney","Dog",2
"A716774","Frick","Dog",2
"A708777","Gemma","Dog",2
"A682941","Capitan","Dog",2
"A739113","Gus","Dog",2
"A781149","Riley","Dog",2
"A810881","Blanca","Dog",2
"A777984","Remington","Dog",2
"A674280","Moon","Dog",2
"A708081","Nickels","Cat",2
"A688198","*Deacon","Dog",2
"A731508","*June","Cat",2
"A674310","Petey","Dog",2
"A787182","*Corey","Dog",2
"A712534","Chiwa","Dog",2
"A672602","Keiser Soze","Dog",2
"A692969","Iggy","Dog",2
"A741711","*Hardee","Dog",2
"A797267","Osa","Cat",2
"A810152","*Cilantro","Dog",2
"A749134","Anastasia","Cat",2
"A812354","Jasmine","Dog",2
"A745808","*Colton","Dog",2
"A669363","Stephanie","Cat",2
"A673318","Emma","Dog",2
"A694716","*Delta","Dog",2
"A690349","Bandit","Dog",2
"A735450","Kava","Cat",2
"A667803","Carly","Dog",2
"A753695","Zeus","Dog",2
"A807221","King","Dog",2
"A720471","Dixie","Dog",2
"A735930","Bella","Dog",2
"A769139","*Ginny","Dog",2
"A706181","Lola","Dog",2
"A696816","Luke","Dog",2
"A722147","*Jack","Dog",2
"A699536","Oso","Dog",2
"A457858","Weda","Dog",2
"A716571",NULL,"Cat",2
"A813718","Keanu","Cat",2
"A663495","Pikachu","Cat",2
"A756430",NULL,"Dog",2
"A810698","Nova","Dog",2
"A763103","*Raven","Cat",2
"A712660","*Neo","Cat",2
"A797047","Samson","Cat",2
"A704747","Yellow","Cat",2
"A694167","Zeus","Dog",2
"A687105","Rico","Cat",2
"A762904","*Doc","Cat",2
"A709040","Raven","Dog",2
"A695743","Wishbone","Dog",2
"A779064","*Ellie","Dog",2
"A741925","*Myla","Dog",2
"A768787","*Rigby","Dog",2
"A786526","*Bruce Wayne","Dog",2
"A702643","*Buddy","Dog",2
"A663667","*Cody","Dog",2
"A776116","Mac","Dog",2
"A737806","Zoe","Dog",2
"A674693","Max","Dog",2
"A718019","Lady","Dog",2
"A675914","Charli","Dog",2
"A793736","Rainier","Dog",2
"A754044","Charger","Dog",2
"A777483","Sunny","Cat",2
"A671103","Brian","Dog",2
"A777965","Jack Ranger","Dog",2
"A691271","Max","Dog",2
"A777794","Rex","Dog",2
"A704206","Captain","Cat",2
"A776317","Tiger","Cat",2
"A532694","Coco","Dog",2
"A793505","*Lovey","Cat",2
"A684552","*Josie","Dog",2
"A740804","Duke","Dog",2
"A754209",NULL,"Dog",2
"A666817","Mittens","Cat",2
"A726588","Daisy","Dog",2
"A783181","Leonidas","Cat",2
"A812110","Coco","Dog",2
"A675346","Shiksa","Cat",2
"A629687","Ryder","Dog",2
"A708748","Steve","Dog",2
"A735553","Cornbread","Dog",2
"A756016","Bubbles","Dog",2
"A686152","Sandy","Dog",2
"A805049","Hersey","Dog",2
"A679962","Grant","Cat",2
"A664935","Mack Mack","Dog",2
"A746070","Lando","Dog",2
"A777605","Pearl","Dog",2
"A724000","*Kayla","Cat",2
"A689187","Lovely","Dog",2
"A758879","Luna","Dog",2
"A696718","Myrtle","Dog",2
"A664528","Glinda","Dog",2
"A698086","Ernie","Dog",2
"A677651","*Drew","Cat",2
"A798294","Beegee","Dog",2
"A671014","Bobo","Cat",2
"A667268",NULL,"Cat",2
"A813110","Beryl","Dog",2
"A814050","Biscuit","Dog",2
"A708471","Peanut","Cat",2
"A791958","Dirk","Dog",2
"A664948","*Winnie","Dog",2
"A719440","Batty","Dog",2
"A718280","Baby","Dog",2
"A747283","Charlie","Dog",2
"A691838","Avaddon","Dog",2
"A806845","Jabba The Pup","Dog",2
"A810485","*Peter","Cat",2
"A748239","Keyser","Dog",2
"A735382","*Beau","Cat",2
"A674368","Brownie","Dog",2
"A680286","Oliver","Dog",2
"A802376","Fred","Dog",2
"A797633","Mijo","Dog",2
"A821036","Otis","Dog",2
"A712738","Cowboy","Dog",2
"A744804","*Otter","Cat",2
"A636269","Oliver","Dog",2
"A699826","Leeloo","Dog",2
"A753082","Bear","Dog",2
"A735373","*Ursula","Cat",2
"A659835","*Moon Doggie","Dog",2
"A726317","Chloe","Dog",2
"A720262","*Lucky","Dog",2
"A687407","Monkey","Cat",2
"A788366","*Roland","Dog",2
"A674550","Chico","Dog",2
"A673810","Callie","Dog",2
"A692002","Gracie","Dog",2
"A788004","Artemis","Dog",2
"A740429","Elvis","Cat",2
"A758457",NULL,"Cat",2
"A746506","Chico","Dog",2
"A791745","*Rodger","Dog",2
"A679019","Jack","Dog",2
"A730538","Solovino","Dog",2
"A752449","Kuma","Dog",2
"A689997","Bonnie","Cat",2
"A689482","*Yogi","Dog",2
"A670736","Smokey","Dog",2
"A702453","Maggie","Dog",2
"A764565","Missy","Cat",2
"A705723","Sugarfoot","Dog",2
"A705017","*Marigold","Cat",2
"A731154","*Kinga","Cat",2
"A696738","Scooby","Dog",2
"A732061","*Otto","Cat",2
"A776874",NULL,"Cat",2
"A746649","Ringo","Dog",2
"A688863","Thayer","Dog",2
"A779093","Ghost","Dog",2
"A763740","Woodrow","Dog",2
"A733856","Xena","Dog",2
"A756108",NULL,"Dog",2
"A756082","*Jiggy","Dog",2
"A691719","Georgia","Dog",2
"A810578","Luna","Dog",2
"A704620","Madison","Dog",2
"A764461","Tinkerbell","Dog",2
"A786938","Maya","Dog",2
"A649481","Rizer","Dog",2
"A685112","Peaches","Dog",2
"A718227","Tulsi","Dog",2
"A753567","Princess","Dog",2
"A695835","Oso","Dog",2
"A696441","Hoover","Dog",2
"A706612","Vivi","Dog",2
"A780215","Beatrice","Dog",2
"A741679","Kai","Cat",2
"A774935","*Palmer","Dog",2
"A677406",NULL,"Cat",2
"A781771","*Georgie","Cat",2
"A769283","Bluebonnet","Dog",2
"A810075","Majic Johnson","Dog",2
"A685224","*Stewie","Dog",2
"A756228","Shinobi","Cat",2
"A710731","*Chuky","Dog",2
"A663550","Gus","Cat",2
"A684362","Bella","Cat",2
"A693413",NULL,"Cat",2
"A788607","Smokey","Cat",2
"A698131","Ruby Rose","Dog",2
"A668636","Barley","Dog",2
"A795401","Thunder","Dog",2
"A773324","Angharad","Cat",2
"A688027","Ellie","Dog",2
"A723867","Oso","Dog",2
"A760174","Dutchess","Dog",2
"A738999","Jessie","Dog",2
"A676312","*Dexter","Dog",2
"A667245","*Rosco","Dog",2
"A702187","*Charlie","Dog",2
"A690654","Remi","Dog",2
"A765672","Chino","Dog",2
"A788105","Riko","Dog",2
"A777081","Diesel","Dog",2
"A792412","Vic","Dog",2
"A690211","Maple","Dog",2
"A672584","Chato","Dog",2
"A744517",NULL,"Dog",2
"A783610","*Lisa Lopes","Cat",2
"A776084","Guppy","Dog",2
"A812710","Bolt","Dog",2
"A707405","Logan","Dog",2
"A611226","Leon","Dog",2
"A712157","Girlfriend","Dog",2
"A761258",NULL,"Cat",2
"A720444","Aries","Dog",2
"A636565","Hannah","Dog",2
"A749830",NULL,"Dog",2
"A707601","Willie","Dog",2
"A692879","Nukeem","Dog",2
"A771427","Bella","Cat",2
"A755620","Jazmin","Dog",2
"A661325","Alfonso","Dog",2
"A674320","Katie","Cat",2
"A723632","*Adelaide","Dog",2
"A804932","Nina","Dog",2
"A751581","Olivia Pope","Cat",2
"A750542","*Blanche","Cat",2
"A667218",NULL,"Cat",2
"A688677","Zoe","Cat",2
"A672756","Tuxedo","Dog",2
"A696292","Diesel","Dog",2
"A692137","Shadow","Dog",2
"A762696","*Nutmeg","Dog",2
"A665990","Lily","Dog",2
"A763079","Ivory","Dog",2
"A720261","Grinller","Dog",2
"A686362","Rocky","Dog",2
"A727786","Charlie","Dog",2
"A741410","*Java","Dog",2
"A678591","Parker","Dog",2
"A694299","Rubble","Dog",2
"A701558","*Cassidy","Dog",2
"A788540","Chloe","Cat",2
"A591420","Bella","Cat",2
"A768645","Cletus","Dog",2
"A817398","*Gravy","Dog",2
"A667015","Finn","Cat",2
"A801321","Charlie","Dog",2
"A782895","Dwayne","Cat",2
"A707129","Manchas","Dog",2
"A698112","Gypsi","Dog",2
"A759531","Chico","Dog",2
"A750683","Lily","Dog",2
"A809840","Kira","Dog",2
"A809513","Zoey","Dog",2
"A627967","Demon Dansby","Dog",2
"A551529","Sam","Dog",2
"A818110","Casper","Dog",2
"A808739","*Flora","Dog",2
"A717595","Rambo","Dog",2
"A631494","Taco Bell","Dog",2
"A764609","Jagger","Dog",2
"A695686","Freckles","Dog",2
"A794288","Mali","Dog",2
"A674847","Chichio","Dog",2
"A718291","Tim","Dog",2
"A666728","Diamond","Cat",2
"A763741","Brinx","Dog",2
"A710089","*Gia","Cat",2
"A670008","Rex","Dog",2
"A729999","Shelby","Dog",2
"A699979","Roxanne","Dog",2
"A516244","Squeaker","Cat",2
"A760644","Katie","Dog",2
"A740440","*Dante","Dog",2
"A791032","Weda","Dog",2
"A808647","Jude","Cat",2
"A787082","Bigotes","Cat",2
"A690277","Trixie","Cat",2
"A726375","Po","Dog",2
"A804736","Pluto","Cat",2
"A783437","O'Malley","Cat",2
"A650194","Sam","Dog",2
"A730223","*Milo","Dog",2
"A807704","Kaiba","Dog",2
"A782637","Rocky","Dog",2
"A666642","Marley","Dog",2
"A791590","Prairie","Dog",2
"A744828","Charlie","Cat",2
"A731592","Bandit","Dog",2
"A813311","Princess","Dog",2
"A782368","Yoda","Dog",2
"A699538","Donaghue","Dog",2
"A795552","Arc","Dog",2
"A797407","*Maxim","Dog",2
"A689261","Buddy","Dog",2
"A762255","Winona Bean","Dog",2
"A688519","Sage","Cat",2
"A726944","*Sweet Pea","Dog",2
"A737784","Fluff","Cat",2
"A757221","Snert","Dog",2
"A821201","Prince","Dog",2
"A710281","*Summer","Cat",2
"A729672","Evie","Dog",2
"A792205","*Kaizer","Dog",2
"A767135","Tupac","Dog",2
"A745253","*Squeaky","Cat",2
"A684049","Susie","Dog",2
"A761023","Hazel","Dog",2
"A768933",NULL,"Cat",2
"A801566","Fefe","Cat",2
"A733043","*Professor","Cat",2
"A644525","*Katie","Dog",2
"A665959","*Moomoo","Dog",2
"A703503","Marley","Dog",2
"A674752","Bella","Dog",2
"A791335","Novalee","Dog",2
"A750582","Daisey","Dog",2
"A726612","Bella","Dog",2
"A737930","King","Dog",2
"A690038","Nicole","Dog",2
"A731602","*Areganot","Cat",2
"A696536","*Lilac","Dog",2
"A682782","Pepper","Dog",2
"A682007",NULL,"Cat",2
"A698957","Seamus","Dog",2
"A751386","Charlie","Dog",2
"A680645","Leyah","Dog",2
"A720101","*Louie","Dog",2
"A730354","Mia","Dog",2
"A747084","Gorilla","Dog",2
"A742329","Meatball","Dog",2
"A721620","*Penny","Dog",2
"A560007","Alfie","Dog",2
"A646896","Bruiser","Dog",2
"A690707","*Bobby","Cat",2
"A758364","Elsa","Dog",2
"A711945","Aquilles","Dog",2
"A784562","Rocky","Dog",2
"A669201","Boni","Dog",2
"A737639","*Vegas","Dog",2
"A696853","Moonpie","Dog",2
"A656398","Lexy","Dog",2
"A799192","Babo","Dog",2
"A713172","*Boscoe","Dog",2
"A737585","Snickers","Cat",2
"A718249","Suzu","Dog",2
"A785557","Spicy","Dog",2
"A679881","*Thurgood","Dog",2
"A663703","Sam","Dog",2
"A711130","*Clara","Dog",2
"A780380","Ginger","Dog",2
"A755533","Susu","Cat",2
"A689321","Zeus","Dog",2
"A719127","Little Bit","Dog",2
"A724775","Muneca","Dog",2
"A747817","Annie","Cat",2
"A721120","*Rose","Cat",2
"A673078","*Harrison","Dog",2
"A827026",NULL,"Dog",2
"A672672","Mattie","Dog",2
"A778564","Cocoa","Dog",2
"A680681","King","Dog",2
"A689241","Lady","Dog",2
"A708175","Scout","Cat",2
"A753442","Kobe","Dog",2
"A693757","Bryan","Dog",2
"A713246","Coco","Dog",2
"A785777","Charlie","Dog",2
"A678327","Lucy","Cat",2
"A741086","Rufus","Dog",2
"A673006","Mika","Dog",2
"A679468","Tito","Dog",2
"A789838","Tansy","Dog",2
"A811362","*Janko","Dog",2
"A782911","Dobby","Dog",2
"A769273","Rokko","Dog",2
"A780266","Martha","Cat",2
"A728338","Olivia","Dog",2
"A801396","Ollie","Dog",2
"A752740","Hades","Dog",2
"A686697","Sandy Boy","Dog",2
"A800898","Chile Pepper","Dog",2
"A796102","Gemma","Dog",2
"A757397","Boyd","Dog",2
"A728373","Harley","Dog",2
"A724243","*Walker","Dog",2
"A751306","Coco","Dog",2
"A642067","Noona","Cat",2
"A665211","*Rasmussen","Dog",2
"A785763","Harley","Dog",2
"A772948","*Joey","Dog",2
"A706768","Sebastian","Dog",2
"A714510","Simon","Dog",2
"A786329","Lili","Dog",2
"A743042","Kratos","Dog",2
"A812948",NULL,"Dog",2
"A808309","Pepita","Cat",2
"A762516","Cleopatra","Cat",2
"A705905","*Sabine","Dog",2
"A719120","Margot","Cat",2
"A688036",NULL,"Cat",2
"A774778",NULL,"Dog",2
"A745172","Kona","Dog",2
"A683511","*Ephram","Cat",2
"A712992","Tullia","Dog",2
"A692547","*Lilly","Cat",2
"A732333","*Arya","Dog",2
"A694795","Rosie","Dog",2
"A677451","Calvin","Dog",2
"A738907","Apollo","Dog",2
"A722255","*Mallory","Dog",2
"A724611",NULL,"Cat",2
"A825253","Buddy","Dog",2
"A731651","Chikis","Dog",2
"A660973","Roxie","Dog",2
"A789889","Skylar","Dog",2
"A728197","*Lady","Dog",2
"A802351","Chip","Dog",2
"A788867","Copper","Dog",2
"A772174","Sake","Cat",2
"A818038","*Cheyenne","Dog",2
"A693913","Tobias","Dog",2
"A489405","Bebe","Cat",2
"A785328","Flora","Dog",2
"A812207","*Saint","Dog",2
"A672335","Max","Dog",2
"A695328","*Mogwai","Dog",2
"A813785","Snout","Dog",2
"A713310","Bagel","Dog",2
"A764729","Meryl","Dog",2
"A766336","Brewster","Dog",2
"A781209","Smokey","Dog",2
"A777166","Waylon","Dog",2
"A757501","*Simon","Cat",2
"A722950","Rocky","Dog",2
"A727736","*Hermione","Cat",2
"A585735","Mayla","Dog",2
"A737467","*Khaleesi","Dog",2
"A704148","Charlie","Dog",2
"A698449","Myles","Dog",2
"A742236","*Moose","Cat",2
"A713381",NULL,"Cat",2
"A753401","Lucky","Dog",2
"A761476","Cupcake","Dog",2
"A785171","*Wendy","Dog",2
"A726660","Carmen","Dog",2
"A747480","*Frisco","Dog",2
"A795486","Ruby","Cat",2
"A714874","Charlie","Dog",2
"A784031",NULL,"Cat",2
"A740319","Anna","Cat",2
"A717851","*Heidi Lee","Dog",2
"A778442","Coco","Dog",2
"A741136","Nova","Dog",2
"A665567","Baby","Dog",2
"A764875","Sadie","Dog",2
"A783068","Buddy","Dog",2
"A801555","*Jack","Cat",2
"A707554","Buck","Dog",2
"A724675","*Cash","Dog",2
"A763868","Jenny","Dog",2
"A720815","*Jenny","Dog",2
"A695165","Logan","Cat",2
"A804216","Toby","Dog",2
"A701528","Precious","Dog",2
"A684041","*Bree","Dog",2
"A723653","Cody","Dog",2
"A801946","Patches","Cat",2
"A774982","*Bongo","Dog",2
"A703936","Peaches","Dog",2
"A719714","*Lazlo","Dog",2
"A673361","Tracker","Dog",2
"A694785","Zazu","Dog",2
"A770808","Boomer","Dog",2
"A787792","Faye","Dog",2
"A691574","Boing","Dog",2
"A737990","Tito","Dog",2
"A726291","*Joni","Dog",2
"A788108","Chase","Dog",2
"A736334","Roxie","Dog",2
"A779835","Rosa","Dog",2
"A713382","*Minnie","Cat",2
"A679255","Kasey","Dog",2
"A663997","Arthur","Cat",2
"A758790","Jelly","Dog",2
"A676906","Champ","Dog",2
"A510247","Rambo","Dog",2
"A709009","Blacky","Dog",2
"A711186","Jody","Dog",2
"A706874","Maya","Dog",2
"A717803","*Leo","Cat",2
"A700939","*Treble","Dog",2
"A737624","Clyde","Dog",2
"A796361","*Celine","Cat",2
"A727589","Chebe","Cat",2
"A740631","Miley","Dog",2
"A730024","Gemma","Dog",2
"A723641","Walker","Dog",2
"A727043","*Larry","Cat",2
"A627862","Blanca","Dog",2
"A724512","Miley","Dog",2
"A698409","Addison","Dog",2
"A783514","*Thor","Dog",2
"A666186",NULL,"Cat",2
"A725272","Taco","Cat",2
"A699533","*Harris","Dog",2
"A744969","*Brawny","Dog",2
"A564837","Peaches","Dog",2
"A682024","Bruce Wayne","Cat",2
"A724086","*Gustavo","Dog",2
"A702463","Dog","Dog",2
"A736479","Lucy","Dog",2
"A735717","Primo","Dog",2
"A735734","Penelope","Dog",2
"A737583","*Jade","Dog",2
"A680005","Biscuit","Dog",2
"A684284","Spot","Dog",2
"A665869","Smokey","Dog",2
"A747018","Horus","Dog",2
"A725680","Breoeo","Dog",2
"A381217","Cherokee","Dog",2
"A774486","Oliver","Cat",2
"A716656","Gretta","Dog",2
"A765665","Mona","Dog",2
"A732991","Oreo","Dog",2
"A617707","Rosie","Dog",2
"A722586","Snoopy","Dog",2
"A718686","Norman","Dog",2
"A743091","Codei","Dog",2
"A762647","Maggie","Dog",2
"A765548","Zoey","Dog",2
"A733605","Mutally","Dog",2
"A735643","Scruffy","Dog",2
"A797801","Alpha","Dog",2
"A728583","*Nina","Cat",2
"A765060",NULL,"Cat",2
"A796880","Desmond","Dog",2
"A717425","Lauren","Dog",2
"A768390","Peanut","Dog",2
"A674390","Lover","Dog",2
"A696431","*Alice","Dog",2
"A718514","Tazz","Cat",2
"A809681","Nala","Dog",2
"A742443","Hula","Cat",2
"A719761","Tyson","Dog",2
"A724498","Millie","Cat",2
"A666749","Lucy","Dog",2
"A665374","*Nelson","Dog",2
"A719364","Shelby","Dog",2
"A676322","Gemma","Dog",2
"A680878","Sparky","Dog",2
"A756144","Carter","Dog",2
"A770825","Lexus","Dog",2
"A738223","Socks","Dog",2
"A784105","Frankie","Dog",2
"A755038","Lucy","Dog",2
"A685237","Daphne","Dog",2
"A721406","Lanie","Dog",2
"A677650","*Denny","Cat",2
"A785591","Luke","Dog",2
"A747238","*Sandy","Dog",2
"A726376","Milo","Dog",2
"A669724","Lee","Dog",2
"A744835",NULL,"Dog",2
"A671348","Chico","Dog",2
"A710757","Coraje","Dog",2
"A732796","Stella","Dog",2
"A783023","Howie B","Dog",2
"A677343","Foley","Dog",2
"A695710","Layla","Dog",2
"A825653","Mia","Dog",2
"A793619","Jesse","Cat",2
"A688878","Jd","Cat",2
"A780398","Hueso/Maximo","Dog",2
"A789118","Ygritte","Dog",2
"A728954","*Foster","Dog",2
"A761931","Honey","Dog",2
"A614259","Charley","Cat",2
"A688689","Pepe","Dog",2
"A724613","Shadow","Dog",2
"A748748","Charles","Cat",2
"A749371","Winchester","Dog",2
"A810170","Ryder","Dog",2
"A697386","Cleo","Dog",2
"A792283","Yoshi","Dog",2
"A777056","*Pantera","Cat",2
"A783983","Blanca","Dog",2
"A696780",NULL,"Dog",2
"A660101","Bella","Cat",2
"A780098","Leroy","Dog",2
"A740583","Champ","Dog",2
"A688935","*Ross","Dog",2
"A812607","Missy","Dog",2
"A700670","Lucy Lu","Dog",2
"A711114","Riley","Dog",2
"A769727",NULL,"Cat",2
"A762326","Koda","Dog",2
"A698682","Alaska","Dog",2
"A790882","Lila","Dog",2
"A670869","Gregory","Dog",2
"A737258","Maggie","Dog",2
"A786034",NULL,"Cat",2
"A668607","*Mr. Pepper","Dog",2
"A491814","Sadie","Dog",2
"A700756","Maya","Dog",2
"A821605","*Anais","Cat",2
"A782184","Frida","Dog",2
"A666957","Leroy","Dog",2
"A727578","Siggi","Dog",2
"A786782","Hazel","Dog",2
"A804534","*Knuckles Mcgee","Dog",2
"A756996","King","Dog",2
"A687364","Rita","Dog",2
"A663489","Precious","Dog",2
"A717641","Mellow","Dog",2
"A658992","Cash","Dog",2
"A803110","Ami","Dog",2
"A775588","Prixxy","Dog",2
"A812744","Kachy","Dog",2
"A687033","Thor","Dog",2
"A786999","*Presley","Cat",2
"A749430","*Maria","Dog",2
"A741207","Snow","Dog",2
"A758896","Pumpkin","Dog",2
"A716277",NULL,"Cat",2
"A732981","Poppy","Dog",2
"A773478","Milo","Dog",2
"A676275",NULL,"Cat",2
"A786877","Alice","Cat",2
"A755196","Paquito","Dog",2
"A748945","*Moritz","Dog",2
"A762321","Bambi","Dog",2
